2023-04-05 21:22:56.986 [main] INFO  edu.nuist.ExperimentWebApplication - Starting ExperimentWebApplication using Java 1.8.0_311 on DESKTOP-MM7P5T2 with PID 3020 (D:\Projects\ActualProjects\experiment_ai-master\experiment-back\experiment-web\target\classes started by luwen in D:\Projects\ActualProjects\experiment_ai-master\experiment-back)
2023-04-05 21:22:59.267 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getAllLessonsUsingPOST_1
2023-04-05 21:22:59.301 [main] INFO  edu.nuist.ExperimentWebApplication - Started ExperimentWebApplication in 2.742 seconds (JVM running for 3.41)
2023-04-05 21:24:42.725 [http-nio-8089-exec-4] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-05 21:24:42.725 [http-nio-8089-exec-4] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-04-05 21:24:42.726 [http-nio-8089-exec-4] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-04-05 21:26:07.495 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2023-04-05 21:29:12.691 [main] INFO  edu.nuist.ExperimentWebApplication - Starting ExperimentWebApplication using Java 1.8.0_311 on DESKTOP-MM7P5T2 with PID 360 (D:\Projects\ActualProjects\experiment_ai-master\experiment-back\experiment-web\target\classes started by luwen in D:\Projects\ActualProjects\experiment_ai-master\experiment-back)
2023-04-05 21:29:12.693 [main] INFO  edu.nuist.ExperimentWebApplication - The following profiles are active: dao
2023-04-05 21:29:13.658 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
2023-04-05 21:29:13.665 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8089"]
2023-04-05 21:29:13.665 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-04-05 21:29:13.665 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.44]
2023-04-05 21:29:13.666 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.31] using APR version [1.7.0].
2023-04-05 21:29:13.666 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-04-05 21:29:13.666 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-04-05 21:29:13.668 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1l  24 Aug 2021]
2023-04-05 21:29:13.729 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-04-05 21:29:13.729 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 993 ms
2023-04-05 21:29:14.137 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-04-05 21:29:14.222 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-04-05 21:29:14.346 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2023-04-05 21:29:14.358 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2023-04-05 21:29:14.359 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-04-05 21:29:14.370 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-04-05 21:29:14.390 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-04-05 21:29:14.556 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getAllLessonsUsingPOST_1
2023-04-05 21:29:14.589 [main] INFO  edu.nuist.ExperimentWebApplication - Started ExperimentWebApplication in 2.287 seconds (JVM running for 3.326)
2023-04-05 21:31:25.083 [http-nio-8089-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-05 21:31:25.083 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-04-05 21:31:25.084 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-04-05 21:35:47.237 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2023-04-05 21:48:30.878 [main] INFO  edu.nuist.ExperimentWebApplication - Starting ExperimentWebApplication using Java 1.8.0_311 on DESKTOP-MM7P5T2 with PID 14624 (D:\Projects\ActualProjects\experiment_ai-master\experiment-back\experiment-web\target\classes started by luwen in D:\Projects\ActualProjects\experiment_ai-master\experiment-back)
2023-04-05 21:48:30.880 [main] INFO  edu.nuist.ExperimentWebApplication - The following profiles are active: dao
2023-04-05 21:48:31.819 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
2023-04-05 21:48:31.827 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8089"]
2023-04-05 21:48:31.828 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-04-05 21:48:31.828 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.44]
2023-04-05 21:48:31.829 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.31] using APR version [1.7.0].
2023-04-05 21:48:31.829 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-04-05 21:48:31.829 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-04-05 21:48:31.832 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1l  24 Aug 2021]
2023-04-05 21:48:31.925 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-04-05 21:48:31.925 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1006 ms
2023-04-05 21:48:32.408 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-04-05 21:48:32.495 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-04-05 21:48:32.609 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2023-04-05 21:48:32.622 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2023-04-05 21:48:32.623 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-04-05 21:48:32.634 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-04-05 21:48:32.657 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-04-05 21:48:32.837 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getAllLessonsUsingPOST_1
2023-04-05 21:48:32.870 [main] INFO  edu.nuist.ExperimentWebApplication - Started ExperimentWebApplication in 2.332 seconds (JVM running for 2.954)
2023-04-05 21:49:05.539 [http-nio-8089-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-05 21:49:05.539 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-04-05 21:49:05.540 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-04-05 21:49:29.767 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2023-04-05 21:49:33.756 [main] INFO  edu.nuist.ExperimentWebApplication - Starting ExperimentWebApplication using Java 1.8.0_311 on DESKTOP-MM7P5T2 with PID 13120 (D:\Projects\ActualProjects\experiment_ai-master\experiment-back\experiment-web\target\classes started by luwen in D:\Projects\ActualProjects\experiment_ai-master\experiment-back)
2023-04-05 21:49:33.758 [main] INFO  edu.nuist.ExperimentWebApplication - The following profiles are active: dao
2023-04-05 21:49:34.585 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
2023-04-05 21:49:34.590 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8089"]
2023-04-05 21:49:34.592 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-04-05 21:49:34.592 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.44]
2023-04-05 21:49:34.593 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.31] using APR version [1.7.0].
2023-04-05 21:49:34.593 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-04-05 21:49:34.593 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-04-05 21:49:34.595 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1l  24 Aug 2021]
2023-04-05 21:49:34.660 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-04-05 21:49:34.660 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 870 ms
2023-04-05 21:49:35.110 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-04-05 21:49:35.209 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-04-05 21:49:35.334 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2023-04-05 21:49:35.346 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2023-04-05 21:49:35.347 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-04-05 21:49:35.359 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-04-05 21:49:35.380 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-04-05 21:49:35.551 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getAllLessonsUsingPOST_1
2023-04-05 21:49:35.583 [main] INFO  edu.nuist.ExperimentWebApplication - Started ExperimentWebApplication in 2.103 seconds (JVM running for 2.681)
2023-04-05 21:49:43.051 [http-nio-8089-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-05 21:49:43.052 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-04-05 21:49:43.052 [http-nio-8089-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2023-04-05 21:49:43.295 [http-nio-8089-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-04-05 21:49:43.463 [http-nio-8089-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-04-05 21:49:43.654 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 21:49:43.654 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 21:54:56.697 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 21:54:56.697 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 21:55:01.269 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 21:55:01.269 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:01:27.171 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:01:27.171 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:05.141 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:05.142 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:14.481 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:14.493 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:14.495 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:14.495 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:36.949 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:36.949 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:36.950 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:36.952 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:42.654 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:42.655 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:42.655 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:04:42.656 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:30.413 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:30.413 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:30.413 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:30.414 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:33.287 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:33.288 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:33.288 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:33.290 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:46.092 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:46.092 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:46.092 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:07:46.093 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:35.198 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:35.199 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:41.493 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:41.493 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:41.493 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:41.493 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:46.065 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:46.065 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:48.104 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:52.381 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:54.239 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:08:58.649 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:00.606 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:01.539 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:04.842 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:04.843 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:08.241 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:08.242 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:08.242 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:08.241 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:10.209 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:10.209 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:12.745 [http-nio-8089-exec-9] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:12.745 [http-nio-8089-exec-5] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:12.745 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:12.745 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:56.271 [http-nio-8089-exec-7] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:56.272 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:56.272 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:09:56.272 [http-nio-8089-exec-1] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:10:24.740 [http-nio-8089-exec-10] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:10:24.740 [http-nio-8089-exec-8] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:10:24.740 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:10:24.741 [http-nio-8089-exec-6] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:11:35.829 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2023-04-05 22:11:35.831 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-04-05 22:11:35.861 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-04-05 22:11:42.352 [main] INFO  edu.nuist.ExperimentWebApplication - Starting ExperimentWebApplication using Java 1.8.0_311 on DESKTOP-MM7P5T2 with PID 3520 (D:\Projects\ActualProjects\experiment_ai-master\experiment-back\experiment-web\target\classes started by luwen in D:\Projects\ActualProjects\experiment_ai-master\experiment-back)
2023-04-05 22:11:42.354 [main] INFO  edu.nuist.ExperimentWebApplication - The following profiles are active: dao
2023-04-05 22:11:43.301 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
2023-04-05 22:11:43.308 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8089"]
2023-04-05 22:11:43.308 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-04-05 22:11:43.308 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.44]
2023-04-05 22:11:43.309 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.31] using APR version [1.7.0].
2023-04-05 22:11:43.309 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-04-05 22:11:43.309 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-04-05 22:11:43.312 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1l  24 Aug 2021]
2023-04-05 22:11:43.405 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-04-05 22:11:43.405 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1017 ms
2023-04-05 22:11:43.908 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-04-05 22:11:43.996 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2023-04-05 22:11:44.115 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8089"]
2023-04-05 22:11:44.128 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
2023-04-05 22:11:44.129 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2023-04-05 22:11:44.142 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2023-04-05 22:11:44.165 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2023-04-05 22:11:44.337 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getAllLessonsUsingPOST_1
2023-04-05 22:11:44.371 [main] INFO  edu.nuist.ExperimentWebApplication - Started ExperimentWebApplication in 2.318 seconds (JVM running for 2.876)
2023-04-05 22:11:48.648 [http-nio-8089-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-05 22:11:48.649 [http-nio-8089-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-04-05 22:11:48.650 [http-nio-8089-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-04-05 22:11:48.827 [http-nio-8089-exec-2] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:11:48.827 [http-nio-8089-exec-3] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
2023-04-05 22:11:48.827 [http-nio-8089-exec-4] INFO  edu.nuist.interceptor.JWTInterceptor - token正确
